hotel,is_canceled,lead_time,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,274,2025-03-10,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,57.8,0,2
City Hotel,0,100,2024-05-19,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient-Party,136.0,0,1
City Hotel,0,183,2025-07-31,2,5,2,1.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.5,0,2
City Hotel,0,3,2025-04-09,1,0,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,1
City Hotel,1,87,2025-04-15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95.0,0,0
City Hotel,0,81,2024-12-23,2,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,119.0,0,0
City Hotel,1,147,2024-09-12,1,5,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.9,0,0
City Hotel,1,103,2024-04-19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,115.0,0,0
City Hotel,1,46,2025-06-20,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0
Resort Hotel,0,15,2025-03-30,2,6,1,0.0,0,Undefined,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,90.0,0,0
City Hotel,0,34,2024-10-02,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,0
City Hotel,0,27,2025-06-27,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,24,A,A,1,No Deposit,0,Transient,104.0,1,2
Resort Hotel,0,24,2023-11-03,3,10,2,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,2,No Deposit,0,Transient-Party,48.0,0,0
Resort Hotel,1,95,2025-02-06,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,62.0,0,0
City Hotel,1,113,2024-10-13,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,1
City Hotel,1,177,2025-01-03,0,1,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,153.0,0,2
City Hotel,1,226,2025-06-16,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,105.0,0,0
City Hotel,0,134,2024-04-09,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,1
City Hotel,1,39,2025-05-05,2,3,2,0.0,0,SC,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.0,0,0
City Hotel,0,46,2025-05-02,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,152.1,0,2
City Hotel,1,66,2025-04-09,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100.0,0,0
City Hotel,0,18,2024-01-15,2,3,2,0.0,0,BB,IRQ,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,89.0,0,1
Resort Hotel,0,342,2024-09-29,2,4,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,36.0,0,0
City Hotel,0,87,2024-10-23,2,1,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,106.25,0,1
City Hotel,0,51,2024-05-23,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.9,1,0
City Hotel,1,58,2025-03-24,2,6,2,2.0,0,BB,ARE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,198.0,0,0
Resort Hotel,0,99,2023-09-19,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,127.0,1,0
City Hotel,0,37,2025-06-14,0,2,2,0.0,0,BB,KOR,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,130.0,0,0
City Hotel,1,60,2024-07-12,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.3,0,0
Resort Hotel,1,55,2024-10-03,3,6,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,89.0,0,2
City Hotel,0,38,2024-12-10,2,1,2,2.0,0,BB,PHL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,143.0,0,0
City Hotel,0,3,2024-12-06,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.88,0,0
Resort Hotel,0,239,2024-10-08,3,6,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,51.5,0,2
City Hotel,0,10,2023-09-22,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,114.0,0,0
Resort Hotel,0,3,2023-12-22,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,53.71,0,0
City Hotel,0,289,2025-04-27,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,1
Resort Hotel,0,7,2025-03-02,2,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,0,Transient-Party,37.0,0,0
City Hotel,0,0,2023-11-02,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Contract,104.0,0,1
City Hotel,1,103,2023-07-18,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,94.5,0,0
City Hotel,1,87,2025-04-15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95.0,0,0
City Hotel,0,6,2024-02-20,1,1,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.0,0,0
City Hotel,1,398,2024-08-11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.0,0,0
Resort Hotel,0,2,2023-11-13,0,2,4,0.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,129.0,0,0
City Hotel,0,76,2023-11-01,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,72.25,0,1
City Hotel,0,3,2025-03-02,0,2,1,0.0,0,BB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,1
Resort Hotel,0,364,2024-10-12,1,4,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,C,1,No Deposit,0,Transient-Party,66.0,0,0
Resort Hotel,0,152,2024-08-16,3,10,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.33,0,1
City Hotel,0,53,2024-03-17,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,101.4,0,0
Resort Hotel,1,8,2025-03-03,1,2,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,D,D,2,No Deposit,0,Transient-Party,47.0,0,0
Resort Hotel,0,82,2024-10-23,2,4,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,51.0,0,2
City Hotel,1,139,2024-08-22,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.05,0,0
City Hotel,1,17,2023-09-11,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,126.0,0,0
City Hotel,1,163,2023-07-24,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,76.5,0,1
City Hotel,0,69,2024-07-25,1,1,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,137.7,0,0
Resort Hotel,0,255,2024-07-04,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.2,0,0
City Hotel,0,45,2024-10-20,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,2
City Hotel,1,34,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,90.0,0,0
City Hotel,1,143,2025-08-20,2,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.0,0,0
City Hotel,1,28,2025-08-26,1,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.5,0,2
Resort Hotel,0,96,2025-05-07,2,0,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,118.25,1,1
Resort Hotel,0,170,2025-06-30,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.0,0,1
Resort Hotel,0,8,2025-02-17,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,67.0,1,0
City Hotel,1,28,2025-03-02,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95.0,0,0
City Hotel,0,117,2024-06-09,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,0,Transient-Party,105.26,0,0
City Hotel,0,53,2025-02-26,2,0,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,0,0
City Hotel,1,161,2024-03-25,1,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,101,Transient,130.0,0,0
City Hotel,1,110,2024-10-09,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,80.0,0,0
Resort Hotel,0,274,2025-08-16,2,4,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,224.1,1,3
Resort Hotel,1,220,2025-03-07,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,37.8,0,1
City Hotel,0,56,2025-03-16,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,3
Resort Hotel,0,32,2023-09-09,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.0,1,0
Resort Hotel,1,128,2024-12-03,0,1,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,C,1,No Deposit,0,Transient-Party,64.0,0,0
City Hotel,0,14,2024-07-03,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,151.0,0,1
City Hotel,0,0,2024-07-08,0,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,143.5,0,0
City Hotel,1,46,2024-10-04,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,139.5,0,1
Resort Hotel,0,163,2024-10-16,2,5,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,102.43,0,2
City Hotel,0,75,2025-01-22,2,3,3,0.0,0,BB,PAN,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,138.6,0,1
City Hotel,0,164,2025-07-30,2,0,1,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,84.6,0,1
City Hotel,0,320,2024-08-18,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,115.0,0,1
City Hotel,1,205,2024-09-16,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,120.0,0,0
City Hotel,0,3,2024-05-12,2,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,121.0,0,0
City Hotel,1,179,2024-06-08,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,182.26,0,0
City Hotel,0,27,2024-08-22,1,1,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,137.7,0,0
City Hotel,0,0,2025-08-07,1,0,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,87.82,0,0
City Hotel,1,14,2025-08-27,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,1
City Hotel,1,41,2024-03-25,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,159.3,0,0
Resort Hotel,0,126,2024-09-16,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,93.0,0,0
Resort Hotel,0,4,2024-08-23,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,138.0,1,0
Resort Hotel,1,302,2025-08-04,2,7,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,172.8,0,2
Resort Hotel,0,22,2023-10-20,0,5,3,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,88.67,0,0
City Hotel,1,253,2024-05-04,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,55,Transient,90.0,0,0
Resort Hotel,0,159,2024-09-27,2,5,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,89.49,0,0
City Hotel,1,305,2024-11-04,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,89.0,0,0
City Hotel,0,1,2025-04-05,0,3,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,157.5,0,2
City Hotel,1,29,2024-12-17,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.0,0,0
Resort Hotel,0,2,2025-02-27,1,0,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,42.5,0,0
City Hotel,1,31,2024-06-26,2,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,112.14,0,3
City Hotel,1,286,2024-05-17,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,75,Transient,65.0,0,0
City Hotel,0,25,2024-12-17,2,1,1,0.0,0,BB,KAZ,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.0,0,0
Resort Hotel,0,248,2025-05-03,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1
Resort Hotel,0,14,2024-10-11,0,1,1,0.0,0,BB,GBR,Direct,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,57.6,0,0
Resort Hotel,1,180,2025-04-13,0,3,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,160.0,0,1
City Hotel,0,17,2023-10-16,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17,Transient-Party,48.0,0,0
City Hotel,0,35,2024-06-09,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,136.2,0,2
City Hotel,0,54,2024-06-17,2,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,1,No Deposit,0,Transient,148.5,0,2
City Hotel,0,38,2023-12-13,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Contract,87.0,0,2
City Hotel,0,56,2025-07-24,1,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,127.0,0,1
Resort Hotel,0,17,2024-03-05,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,29.0,0,1
Resort Hotel,0,468,2024-05-12,0,2,2,0.0,0,HB,FRA,Groups,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient-Party,67.0,0,1
City Hotel,1,314,2024-12-26,3,6,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.66,0,0
Resort Hotel,0,73,2023-09-27,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,93.43,0,0
Resort Hotel,0,7,2024-09-13,0,4,2,0.0,0,BB,CHL,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,187.25,1,0
City Hotel,0,124,2024-04-05,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,71.0,0,0
City Hotel,1,237,2024-10-13,0,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,128.4,0,0
City Hotel,1,219,2025-06-09,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,105.0,0,0
Resort Hotel,0,1,2025-04-04,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,61.6,0,0
City Hotel,1,104,2023-08-30,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90.0,0,0
City Hotel,0,65,2025-03-12,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.0,0,1
Resort Hotel,0,112,2024-07-30,0,0,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,I,0,No Deposit,0,Transient,0.0,0,0
City Hotel,0,377,2024-10-14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,115.0,0,1
Resort Hotel,0,0,2024-07-11,1,0,1,0.0,0,BB,SWE,Direct,Direct,0,0,0,E,E,3,No Deposit,0,Transient,161.0,1,0
Resort Hotel,1,385,2024-09-21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,Transient,66.0,0,0
Resort Hotel,0,207,2023-10-05,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.45,0,0
City Hotel,1,44,2024-06-16,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,251.7,0,0
City Hotel,1,149,2024-08-12,1,2,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.5,0,0
Resort Hotel,0,199,2024-05-02,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,85.0,0,0
City Hotel,1,217,2025-04-08,2,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient,103.05,0,2
City Hotel,0,23,2024-05-18,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,0,Transient,120.12,0,1
Resort Hotel,0,53,2025-08-14,2,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,218.0,0,1
City Hotel,0,2,2025-03-16,0,2,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,88.2,0,1
City Hotel,1,93,2025-02-14,2,6,2,0.0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,2
Resort Hotel,0,85,2024-11-14,1,2,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,61.8,1,1
City Hotel,1,99,2024-02-19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,0
Resort Hotel,1,17,2023-07-09,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.08,0,0
City Hotel,0,10,2025-02-09,1,3,2,2.0,1,HB,FRA,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,233.75,0,2
Resort Hotel,1,22,2024-07-27,0,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,226.0,0,1
City Hotel,0,84,2024-07-15,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,121.5,0,2
Resort Hotel,0,29,2024-08-26,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,221.0,0,0
City Hotel,0,27,2025-05-29,1,0,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,139.0,0,0
City Hotel,0,61,2023-11-23,1,3,1,0.0,0,BB,TUN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,70.0,0,0
City Hotel,0,6,2024-03-02,0,2,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,1
City Hotel,1,420,2024-09-03,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,75.0,0,0
Resort Hotel,0,197,2024-04-30,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,54.5,0,0
Resort Hotel,0,258,2024-05-30,1,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,56.29,0,0
City Hotel,1,336,2025-07-11,0,4,2,0.0,0,HB,KAZ,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,147.6,0,2
City Hotel,1,30,2024-11-04,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.47,0,1
Resort Hotel,0,165,2023-12-30,0,4,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,122,Transient-Party,0.0,0,0
City Hotel,0,34,2024-10-13,0,2,1,0.0,0,BB,ATA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,175.5,0,0
City Hotel,0,79,2025-01-26,0,1,1,0.0,0,BB,POL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,85.0,0,0
City Hotel,0,143,2024-08-25,0,3,2,0.0,0,BB,CZE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,0
City Hotel,1,117,2023-08-22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,0
City Hotel,0,5,2025-05-01,1,1,3,0.0,0,BB,ECU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,220.0,0,2
Resort Hotel,0,3,2025-08-17,1,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,271.0,0,2
City Hotel,0,96,2024-11-02,0,2,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,79.2,0,3
City Hotel,1,368,2025-06-28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90.0,0,0
Resort Hotel,0,0,2024-02-22,1,3,1,0.0,0,BB,PRT,Direct,Direct,1,0,7,A,D,1,No Deposit,0,Transient,43.0,1,1
Resort Hotel,0,118,2025-05-10,2,5,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,44.0,0,0
Resort Hotel,1,61,2023-08-04,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153.0,0,0
City Hotel,0,116,2024-11-17,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.0,0,1
City Hotel,0,4,2024-01-10,2,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.9,0,1
City Hotel,1,176,2023-08-28,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,76.5,0,1
City Hotel,1,211,2024-05-20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,111,Transient,100.0,0,0
City Hotel,0,0,2024-02-16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,2,3,A,A,0,No Deposit,0,Transient,65.0,0,0
City Hotel,0,35,2023-12-26,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,97.0,0,1
City Hotel,1,56,2024-06-08,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,120.0,0,0
Resort Hotel,0,160,2024-10-29,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46.4,0,1
Resort Hotel,1,224,2024-03-31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,51.3,0,2
City Hotel,0,31,2024-08-30,0,3,2,0.0,1,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,108.0,0,1
Resort Hotel,0,239,2023-08-28,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,114.71,0,1
City Hotel,1,44,2024-02-17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,Transient,75.0,0,0
City Hotel,0,150,2024-09-25,2,0,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,91.48,0,1
