booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-006199,Resort Hotel,0,225,2024,May,22,28,2024-05-28,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,D,1,No Deposit,298.0,,0,Transient-Party,54.5,0,0
HB-075855,City Hotel,1,337,2023,September,38,19,2023-09-19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-076545,City Hotel,1,199,2023,September,38,21,2023-09-21,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,20.0,,0,Transient,48.0,0,0
HB-081136,City Hotel,1,46,2023,December,51,22,2023-12-22,4,12,3,0.0,0,BB,PRT,Direct,Direct,0,1,0,D,D,1,No Deposit,,,0,Transient,102.25,0,0
HB-072361,City Hotel,1,150,2025,July,30,27,2025-07-27,0,1,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,190.8,0,0
HB-031528,Resort Hotel,0,2,2024,December,52,29,2024-12-29,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient-Party,75.0,0,0
HB-007222,Resort Hotel,0,159,2024,July,30,28,2024-07-28,3,8,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,315.0,,0,Transient,113.05,0,0
HB-060768,City Hotel,1,83,2024,November,47,20,2024-11-20,2,1,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,0
HB-023626,Resort Hotel,0,12,2024,April,17,27,2024-04-27,0,3,2,0.0,0,Undefined,PRT,Groups,Direct,0,0,0,A,A,1,No Deposit,385.0,,0,Transient-Party,85.33,0,0
HB-000542,Resort Hotel,0,0,2023,July,29,19,2023-07-19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,240.0,0,Group,88.2,0,0
HB-047711,City Hotel,1,13,2024,February,9,29,2024-02-29,1,3,2,1.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,86.8,0,0
HB-010082,Resort Hotel,1,14,2025,February,7,10,2025-02-10,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-015626,Resort Hotel,1,243,2023,September,36,4,2023-09-04,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240.0,,0,Transient-Party,110.7,0,1
HB-044798,City Hotel,1,105,2023,October,41,12,2023-10-12,1,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,110.0,0,0
HB-064134,City Hotel,1,28,2025,March,9,2,2025-03-02,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,95.0,0,0
HB-009302,Resort Hotel,1,37,2024,November,45,10,2024-11-10,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,0
HB-049965,City Hotel,1,288,2024,April,16,21,2024-04-21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-077584,City Hotel,0,10,2023,December,49,10,2023-12-10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,,40.0,0,Transient,74.0,0,0
HB-015088,Resort Hotel,0,0,2023,November,48,30,2023-11-30,1,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,,,0,Transient,38.0,0,0
HB-097688,City Hotel,0,67,2024,September,38,16,2024-09-16,2,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,137.7,0,1
HB-114325,City Hotel,0,448,2025,June,25,17,2025-06-17,2,1,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,3
HB-090345,City Hotel,0,93,2024,June,23,3,2024-06-03,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,80.75,0,1
HB-053257,City Hotel,1,245,2024,June,25,17,2024-06-17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,75.0,0,0
HB-027021,Resort Hotel,0,199,2024,August,31,2,2024-08-02,4,12,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,103.5,0,1
HB-032880,Resort Hotel,0,21,2025,February,6,4,2025-02-04,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-002771,Resort Hotel,1,155,2023,October,44,31,2023-10-31,0,1,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,36.0,0,0
HB-050640,City Hotel,1,302,2024,May,18,5,2024-05-05,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-063472,City Hotel,1,67,2025,February,7,12,2025-02-12,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,80.0,0,0
HB-086608,City Hotel,0,6,2024,April,14,3,2024-04-03,2,2,2,0.0,0,SC,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,85.0,0,0
HB-003019,Resort Hotel,1,40,2023,November,45,11,2023-11-11,0,4,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0
HB-005497,Resort Hotel,1,8,2024,April,18,30,2024-04-30,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,91.0,0,1
HB-005268,Resort Hotel,1,106,2024,April,17,23,2024-04-23,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0,0
HB-059117,City Hotel,1,1,2024,October,43,21,2024-10-21,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,130.0,0,0
HB-079168,City Hotel,0,28,2023,October,42,19,2023-10-19,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-019553,Resort Hotel,0,30,2023,December,51,23,2023-12-23,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,98.5,1,2
HB-057323,City Hotel,0,429,2024,September,39,23,2024-09-23,0,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,330,Transient-Party,65.0,0,0
HB-019449,Resort Hotel,0,2,2023,December,51,18,2023-12-18,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,63.0,0,1
HB-085387,City Hotel,0,46,2024,March,11,12,2024-03-12,1,1,2,0.0,0,SC,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.1,0,1
HB-057427,City Hotel,1,24,2024,September,39,26,2024-09-26,1,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,0
HB-003779,Resort Hotel,1,5,2024,January,1,4,2024-01-04,1,3,2,0.0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,174.0,0,Transient-Party,68.0,0,0
HB-118460,City Hotel,0,85,2025,August,34,18,2025-08-18,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,0
HB-061145,City Hotel,1,75,2024,December,49,2,2024-12-02,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1
HB-117421,City Hotel,0,22,2025,July,31,31,2025-07-31,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,109.44,0,1
HB-037861,Resort Hotel,0,4,2025,June,27,30,2025-06-30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,150.0,1,1
HB-005019,Resort Hotel,1,168,2024,April,15,12,2024-04-12,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,245.0,,0,Transient,86.0,0,0
HB-033968,Resort Hotel,0,11,2025,March,10,6,2025-03-06,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,50.0,0,1
HB-043339,City Hotel,1,74,2023,September,38,18,2023-09-18,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,80.0,0,0
HB-092996,City Hotel,0,3,2024,July,28,10,2024-07-10,2,3,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,229.0,0,2
HB-053728,City Hotel,1,119,2024,June,26,28,2024-06-28,0,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,0
HB-021580,Resort Hotel,0,36,2024,March,9,3,2024-03-03,0,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0,1
HB-109358,City Hotel,0,88,2025,April,14,5,2025-04-05,1,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,1
HB-069155,City Hotel,1,235,2025,May,22,26,2025-05-26,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,142.1,0,1
HB-034682,Resort Hotel,0,113,2025,March,13,29,2025-03-29,0,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-082677,City Hotel,0,23,2024,January,1,2,2024-01-02,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,109.0,0,1
HB-059052,City Hotel,1,30,2024,October,42,20,2024-10-20,0,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,159.0,0,1
HB-020773,Resort Hotel,0,5,2024,February,6,6,2024-02-06,2,1,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,2,No Deposit,,,0,Transient,61.0,0,0
HB-076754,City Hotel,0,0,2023,August,31,6,2023-08-06,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,81.0,0,0
HB-064659,City Hotel,1,20,2025,March,11,14,2025-03-14,0,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,0,Transient,65.0,0,0
HB-005080,Resort Hotel,1,183,2024,April,16,16,2024-04-16,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,298.0,,0,Transient-Party,85.0,0,0
HB-097238,City Hotel,0,18,2024,September,37,11,2024-09-11,2,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,119.58,0,0
HB-109499,City Hotel,0,67,2025,April,15,9,2025-04-09,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,89.1,0,0
HB-020268,Resort Hotel,0,3,2024,February,8,25,2024-02-25,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,43.0,0,2
HB-011733,Resort Hotel,1,313,2025,May,22,27,2025-05-27,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,59.79,0,1
HB-095964,City Hotel,0,0,2024,August,35,26,2024-08-26,0,0,2,0.0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,9.0,,0,Contract,0.0,0,1
HB-017389,Resort Hotel,0,0,2023,October,40,5,2023-10-05,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,174.0,0,Transient-Party,109.0,0,0
HB-062240,City Hotel,1,31,2025,January,1,5,2025-01-05,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1
HB-012832,Resort Hotel,1,128,2025,July,29,18,2025-07-18,2,5,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,188.57,0,1
HB-024417,Resort Hotel,0,35,2024,May,20,14,2024-05-14,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,,0,Transient-Party,53.87,0,0
HB-000112,Resort Hotel,0,78,2023,July,27,4,2023-07-04,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,139.0,0,2
HB-080380,City Hotel,1,34,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-056050,City Hotel,1,64,2024,August,35,27,2024-08-27,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.4,0,1
HB-038861,Resort Hotel,0,62,2025,July,29,18,2025-07-18,4,10,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,531.0,,0,Transient,192.1,0,2
HB-079032,City Hotel,0,4,2023,October,42,18,2023-10-18,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-040811,City Hotel,1,125,2023,August,32,7,2023-08-07,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1
HB-040877,City Hotel,0,16,2023,August,32,8,2023-08-08,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-075542,City Hotel,1,278,2023,July,29,22,2023-07-22,0,2,3,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1.0,,0,Transient-Party,84.0,0,0
HB-056249,City Hotel,1,69,2024,September,35,1,2024-09-01,2,6,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.98,0,0
HB-018227,Resort Hotel,0,25,2025,April,14,2,2025-04-02,2,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,E,E,1,No Deposit,,281.0,0,Transient-Party,50.0,0,0
HB-074673,City Hotel,1,359,2023,October,41,11,2023-10-11,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-092793,City Hotel,0,125,2024,July,28,9,2024-07-09,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,0,1
HB-047686,City Hotel,1,1,2024,February,9,28,2024-02-28,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,60.0,0,0
HB-088480,City Hotel,0,117,2024,May,19,6,2024-05-06,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,114.3,0,1
HB-036379,Resort Hotel,0,121,2025,May,20,16,2025-05-16,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,85.0,0,1
HB-091728,City Hotel,0,265,2024,June,26,24,2024-06-24,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-003836,Resort Hotel,1,3,2024,January,3,21,2024-01-21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,47.0,0,Transient,30.0,0,0
HB-024859,Resort Hotel,0,2,2024,June,23,5,2024-06-05,1,0,3,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,H,I,0,No Deposit,,,0,Transient,174.0,0,1
HB-032504,Resort Hotel,0,1,2025,January,5,28,2025-01-28,0,1,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient-Party,110.0,0,1
HB-104746,City Hotel,0,27,2025,January,3,19,2025-01-19,0,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,25,Transient-Party,85.0,0,0
HB-112424,City Hotel,0,11,2025,May,21,21,2025-05-21,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,B,0,No Deposit,14.0,,0,Transient,120.0,0,0
HB-031611,Resort Hotel,0,196,2024,December,1,30,2024-12-30,1,2,1,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,308.0,0,Transient-Party,0.0,0,0
HB-046261,City Hotel,0,17,2023,December,52,28,2023-12-28,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,136.0,1,1
HB-096031,City Hotel,0,256,2024,August,35,26,2024-08-26,0,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,72.25,0,1
HB-048368,City Hotel,1,251,2024,March,12,22,2024-03-22,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,93,Transient,90.0,0,0
HB-073114,City Hotel,1,507,2025,August,33,15,2025-08-15,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0
HB-081928,City Hotel,1,278,2024,August,32,11,2024-08-11,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-039987,Resort Hotel,0,9,2025,August,35,28,2025-08-28,1,5,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,232.5,0,2
HB-105398,City Hotel,0,21,2025,February,6,6,2025-02-06,1,0,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,179.0,0,Transient,80.0,0,0
HB-116981,City Hotel,0,166,2025,July,30,21,2025-07-21,2,5,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.94,0,0
HB-051413,City Hotel,1,322,2024,May,20,19,2024-05-19,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,120,Transient,80.0,0,0
HB-054136,City Hotel,1,365,2024,July,27,7,2024-07-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-004905,Resort Hotel,1,85,2024,April,14,7,2024-04-07,0,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,67.0,,0,Transient-Party,64.0,0,0
HB-087018,City Hotel,0,86,2024,April,15,9,2024-04-09,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,121.0,,0,Transient-Party,80.75,0,1
HB-081151,City Hotel,0,1,2023,December,48,1,2023-12-01,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient,34.5,0,0
HB-029234,Resort Hotel,0,386,2024,October,42,20,2024-10-20,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,49.0,0,0
HB-072990,City Hotel,1,160,2025,August,33,11,2025-08-11,1,2,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.83,0,0
HB-071316,City Hotel,1,60,2025,July,27,2,2025-07-02,2,0,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1
HB-090971,City Hotel,0,4,2024,June,24,12,2024-06-12,2,0,2,0.0,0,SC,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,72.25,0,0
HB-063040,City Hotel,1,28,2025,January,5,27,2025-01-27,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.5,0,0
HB-059228,City Hotel,1,115,2024,October,43,22,2024-10-22,2,3,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.64,0,3
HB-049908,City Hotel,1,270,2024,April,16,20,2024-04-20,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,187,Transient-Party,62.8,0,0
HB-085194,City Hotel,0,52,2024,April,16,18,2024-04-18,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,8,E,E,0,No Deposit,,51.0,0,Transient,106.0,0,1
HB-076280,City Hotel,1,147,2023,July,29,21,2023-07-21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient,75.0,0,0
HB-061875,City Hotel,1,246,2024,December,52,27,2024-12-27,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,58.36,0,1
HB-108672,City Hotel,0,306,2025,March,13,27,2025-03-27,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.35,1,2
HB-062707,City Hotel,1,559,2025,January,3,19,2025-01-19,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-030333,Resort Hotel,0,26,2024,November,45,6,2024-11-06,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,68.72,0,0
HB-105164,City Hotel,0,15,2025,January,5,27,2025-01-27,2,3,1,0.0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,98.0,0,0
HB-108526,City Hotel,0,158,2025,March,13,27,2025-03-27,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1
HB-056665,City Hotel,1,198,2024,September,37,9,2024-09-09,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0
HB-064165,City Hotel,1,28,2025,March,9,2,2025-03-02,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,95.0,0,0
HB-023516,Resort Hotel,0,113,2024,April,17,26,2024-04-26,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,78.31,0,1
HB-007719,Resort Hotel,1,54,2024,August,34,22,2024-08-22,1,4,3,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,322.0,0,1
HB-019092,Resort Hotel,0,26,2023,December,49,5,2023-12-05,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,0
HB-008197,Resort Hotel,0,363,2024,September,38,16,2024-09-16,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Transient,64.9,0,0
HB-096063,City Hotel,0,143,2024,August,34,25,2024-08-25,0,3,2,0.0,0,BB,CZE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,,0,Transient-Party,100.0,0,0
HB-056697,City Hotel,1,242,2024,September,37,10,2024-09-10,2,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.3,0,0
HB-031665,Resort Hotel,0,98,2024,December,52,27,2024-12-27,2,5,1,1.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient,78.19,0,1
HB-075584,City Hotel,0,257,2023,July,26,1,2023-07-01,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,101.5,0,0
HB-085552,City Hotel,0,21,2024,March,11,14,2024-03-14,1,3,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,1
HB-076812,City Hotel,0,1,2023,November,44,5,2023-11-05,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-006139,Resort Hotel,0,225,2024,May,21,26,2024-05-26,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,2,No Deposit,,223.0,0,Transient-Party,68.0,0,0
HB-065145,City Hotel,1,278,2025,March,13,25,2025-03-25,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient,90.0,0,0
HB-112194,City Hotel,0,31,2025,May,20,18,2025-05-18,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,144.4,0,2
HB-000353,Resort Hotel,0,0,2023,July,28,13,2023-07-13,1,1,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,117.9,1,0
HB-029451,Resort Hotel,0,115,2024,October,43,23,2024-10-23,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,49.0,0,1
HB-018827,Resort Hotel,1,8,2023,December,49,5,2023-12-05,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,38.0,,0,Transient-Party,68.0,0,0
HB-019228,Resort Hotel,1,92,2024,February,9,26,2024-02-26,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,134.0,,0,Transient,79.0,0,0
